,Id,LotFrontage,LotArea,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Story_Count,Age_Category,PUD_Flag,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,GarageType_Modified_2Types,GarageType_Modified_Attchd,GarageType_Modified_BuiltIn,GarageType_Modified_Detchd,GarageType_Modified_Other
Story_Count,0.00021214999745078345,0.09334547633969681,0.07775132962251385,0.0,0.21458304195923095,0.041803113161835714,0.049188609015739626,0.2208574632095952,0.11195671651837813,0.04699069168356784,0.03467570607749915,0.017859781140429742,0.06054906691734363,0.0,0.0586746576515802,0.059718739136034316,0.03031490072867271,0.039506341455167515,0.00884008897207611,0.08327947778835165,0.20077295100042547,0.0,0.0,0.0,0.10526323970846896,0.5894099231926591,0.03541184463774005,0.19544044816716832,0.03576794814157935,0.01995779509290241,0.038874886870924996,0.13252868984104094,0.13747710724167517,0.02858259531375129,0.04169352033853535,0.12777764594215357,0.0,0.008969688587701974,0.05498007859023435,0.14340850298431862,0.05452859697700596,0.0313816566698355,0.09245690890553693,0.01572588188226476,0.0,0.013527782716532322,0.03706256897212423,0.07625488869693786,0.049912867254746196,0.0062574788196645414,0.0,0.007245941391463617,0.0264764733208267,0.003027764621223561,0.008012209866608444,0.0,0.0,1.1914056111385567,0.4381914231916806,0.034369905123856626,0.018528822228364383,0.022483160970817373,0.003257466595791847,0.020466859198699616,0.0,0.013295375571203749,0.0,0.011248581842263405,0.0366945963389913,0.03471639466498022,0.01824089655422334,0.015812949872917592,0.025459155134458733,0.0,0.0,0.0,0.0,0.0,0.04276631304071099,0.0,0.0470082026156593,0.0002661437173125947,0.04547927252977502,0.24340581812862627,0.02632121710564661,0.5762361552012063,0.031062382750433493,0.008986459929160695,0.45883187124194524,0.06069644727207191,0.07373342449481513,0.035890724868680834,0.016655233896359256,0.015151817109411603,0.023461790610167732,0.056010548784449554,0.0,0.009822072426487694,0.0,0.008983781561641813,0.021400239127504328,0.03468129350580007,0.0,0.014984121555261964,0.02676453736558848,0.0,0.0,0.0248116895016377,0.0012138634695357808,0.0,0.0,0.0010403668461771431,0.008040934803506872,0.05131205571577446,0.018900188677217322,0.011187813029514437,0.004016018293570234,0.045817214034291176,0.0,0.014608932125944385,0.028373328580444834,0.0,0.010757964173539136,0.056017684392432265,0.0,0.03626085061625428,0.05725255117023487,0.06651654395883622,0.04359955535098159,0.0
Age_Category,0.004959647663915545,0.09824534455508305,0.10469735510133882,0.003917750741027515,0.2929688428099988,0.07714820659682697,0.09569590731583277,0.39167442773200434,0.1561869594971268,0.059488413992193845,0.09373114817411254,0.026865134967352322,0.13354450075270252,0.035645360179425545,0.01679048314362941,0.07404675406689654,0.038316533625624594,0.003238218537223503,0.0,0.04217406995252615,0.12761171059935705,0.05236180290229475,0.018151309208684907,0.030712145575480854,0.06717187475608144,0.1382420974461951,0.03342575506637857,0.04302391826198071,0.028867127755749955,0.003472672045733205,0.014784490116247717,0.04778574232861832,0.013299911951177634,0.05834911892918271,0.10668099892040761,0.014226272213082147,0.0032835728085807148,0.02748593717253467,0.03321804301996334,0.20487158451655652,0.10914896118127038,0.06735680668952648,0.1303340154966519,0.08437241973822385,0.015455636552133889,0.05346610937413221,0.05386731972414571,0.054325080011199844,0.03396186658349354,0.019279903936804565,0.019936864762203577,0.004488731156356174,0.00011721904699513175,0.006296956706711931,0.0,0.0,0.0,0.3720290885718125,0.8452926255580602,0.024685477966786884,0.0,0.03891804532248777,0.02136875726179177,0.0007063134106033431,0.0,0.0006035663643642053,0.0020276880999769986,0.0,0.027622741546157847,0.04999847886014486,0.040685560291735534,0.0,0.012712804188454108,0.007383287768774061,0.003355374672728395,0.007226547317201515,0.012809285149343097,0.0016317487103831851,0.015127908262535072,0.059886475493612146,0.03795585292262338,0.0,0.002629333488704866,0.1981857908496094,0.006211510739202453,0.09996646608137283,0.0,0.018156690795039232,0.07377661560110393,0.046325327389343585,0.07955478136960537,0.002161670580635544,0.020515170448520692,0.0,0.0,0.031026625470199853,0.050526636786376145,0.03407212018382921,0.024124022181473137,0.011412725718352945,0.0299148292382867,0.0,0.051298798337421125,0.04404330238576293,0.011917821515166516,0.008235277982777234,0.0,0.016264989631174842,0.0030149669812065127,0.045563340279982434,0.015903563109893604,0.0,0.0,0.043529656999064414,0.032928440450360696,0.0,0.004945433124562193,0.05913759147885145,0.06003574039082338,0.00492095763819389,0.11999206063359935,0.00852072223638256,0.0,0.0716568103033195,0.00885739915294792,0.0,0.0863565016215988,0.0,0.08977292398269743,0.03292917368092052
PUD_Flag,0.001653102992238198,0.1979985544904974,0.20299544990345253,0.020173021245669887,0.13917146087198207,0.04786382923418664,0.03543704601221931,0.09439809967369106,0.05452074729887468,0.03318095617769812,0.026307233543413577,0.02354354083112753,0.021298373571268403,0.0,0.0,0.03452988219965869,0.027983526385083834,0.008275277773653222,0.025255842282922547,0.04917873015102914,0.09020933626139316,0.0401661890914049,0.0,0.016542330404965888,0.10915582555055758,0.023909465001387797,0.008346169045885254,0.10102726138818685,0.0,0.01639862333055575,0.0011109926379049284,0.0,0.08943693891040905,0.011790981690715352,0.030088811645981206,0.03645738871683957,0.0,0.030097528403275398,0.015740665538193532,0.0657853293060362,0.010600652293371482,0.0,0.05452554818034483,0.007992588318515459,0.0,5.052309952624512e-07,0.01563011639029277,0.036155918174079815,0.03169032353360679,0.0,0.0,0.0,0.0,0.016862890538505315,0.009624403854326502,0.0035594326611128047,0.0,0.03936483913269573,0.027275668038770462,0.2990313813735188,0.004231469249458719,0.02601723678428236,0.011692667331977269,0.0,0.0,0.0,0.019205796827156618,0.012573780885752228,0.024449028014849716,0.009588837972429154,0.004663640689936965,0.03922088597711593,0.0,0.0,0.0,0.0063743683169183996,0.005588374319285272,0.014344287948924617,0.21413166593928645,0.0,0.03107365830317743,0.06705838763206096,0.19751811545989995,0.02234594477808649,0.0,0.006349329008350502,0.0,0.0,0.007200158610416008,0.020556998416900285,0.029797852036257844,0.0,0.0,0.0,0.007250501380794638,0.0,0.024354267971431476,0.00847649315519483,0.04119646397974108,0.0013567425364957586,0.012733145918993216,0.004080194585315056,0.003603612577351978,0.02017815435238468,0.0,0.0,0.023143479900804564,0.009952134440812443,0.0,0.0,0.02750096703973348,0.03013518662221948,0.0,0.0,0.0010793950673884112,0.025972516263231604,0.0,0.014411808278537386,0.0,0.0,0.025876694468626837,0.0,0.0,0.024716341514344986,0.004349897716741324,0.027778205153086155,0.0,0.009903418644491069,0.0,0.009617459330634404
LotConfig_Corner,0.011800166774937448,0.033158983192009606,0.024076914748209832,0.0,0.00024514416527354754,0.0,0.008523821626013728,0.004655602891177946,0.0,0.0,0.0,0.0,0.007388136207929552,0.0,0.02384443445743667,0.008276284233780018,0.023017735126049654,0.0,0.0,0.0,0.018974943157773483,0.008428087174192633,0.011687964643808169,0.013958609090407581,0.009572389038066786,0.0003990047851729628,0.0,0.010237126270376429,0.0021958995333246634,0.0,0.05874016692881501,0.012926665907009305,0.029648575110341024,0.018052792715828936,0.0,0.0,0.018414594027572395,0.0,0.005960944388999856,0.00037096742066045074,0.0,0.012164793602059465,0.0,0.0,0.01949400849588745,0.0,0.018313714141653392,0.0,0.0,0.0039082707343567336,0.037495180513829496,0.0,0.00497720055936135,0.0,0.02045185996549037,0.016141419133099966,0.0,0.019995295585852446,0.0,0.021274908557561645,0.478532683597388,0.01707205066727724,0.0,0.01617725377841328,0.26974307751169446,0.014963194697132032,0.013570479368467225,0.0,0.010078638697482933,0.0,0.027384350328529372,0.0,0.0022905155475223538,0.03683593316541289,0.007153490593298173,0.03726175321606906,0.0,0.02712437520120803,0.0,0.0,0.019856890905520785,0.01553553514259054,0.0,0.0,0.0,0.0,0.0,0.01864418603416418,0.04526012149763092,0.009442280968859684,0.03460886611683378,0.008316597817220384,0.009127834218962683,0.008201571194187629,0.0,0.0,0.0,0.013757003235193466,0.005180905069337882,0.0,0.0,0.012084076743925642,0.0239632649953192,0.029617608756066893,0.005110388054024639,0.0,0.004036574599728837,0.014409925805605184,0.0,0.0,0.015101712420852564,0.0,0.0,0.010277781751685922,0.006273508041697795,0.015477500396786859,0.0,0.0,0.021824901218094883,0.0,0.005441879678692807,0.0,0.010926731030250991,0.022590186650052857,0.0,0.0,0.047293988933297726,0.03454552598249894,0.0,0.0
LotConfig_CulDSac,0.0,0.0,0.018589476620559653,0.018910984466823155,0.017391863241778438,0.0004478571114598928,0.0162980169269642,0.02775961601613708,0.0168417038598756,0.03417105984535285,0.0,0.0,0.0,0.0007704525058271905,0.021209276954610612,0.0,0.0010716702210999962,0.005208627490709716,0.0,0.01779963169602361,0.03463503326104278,0.03135994471824821,0.0,0.03491642564034114,0.008361120402130329,0.0,0.0,0.020841693725469845,0.0,0.01769366775628267,0.0,0.013264320914979422,0.0,0.021509430040925537,0.0,0.02446160623867888,0.037561685311298554,0.017804679343483176,0.0,0.029822343588809863,0.0,0.0,0.00792069807915996,0.0,0.0,0.02189625223841629,0.01945326526697988,0.0,0.009212574820435915,0.0,0.012385140203983624,0.0,0.0,0.006971225083568733,0.018576256455115292,0.0,0.0017180803946414969,0.0,0.0,0.0,0.0,0.2309436311655828,0.00568733256863041,0.033544158878959784,0.07871870501183276,0.0,0.0105337806693937,0.0,0.011999098075083037,0.0172689996038371,0.027118703578684844,0.024997167511130236,0.03273300761183329,0.05554845220582472,0.011043543703805447,0.006859093843964992,0.010291616054093566,0.0,0.0,0.0,0.0,0.0,0.031944223232138746,0.0060113416323295255,0.0,0.0,0.03997759531603329,0.04270612088948944,0.0,0.0031848363589261908,0.0,0.01119462740788224,0.0,0.013888653622879943,0.0011875685547613202,0.0,0.0,0.007536543312060218,0.0,0.01737990008179935,0.0,0.0,0.0,0.0,0.03478297483628179,0.0,0.0,0.0,0.0,0.01612091439513108,0.0,0.023292521102465713,0.00996016792496679,0.0015837088770185304,0.01630958546205097,0.0,0.0,0.0,0.048142550679970864,0.0,0.01027628271723291,0.0004920348870292024,0.00548557829519325,0.0,0.0013017538952970753,0.010406784319183515,0.0,0.020842720454220753,0.05311397336504031,0.0
LotConfig_FR2,0.0005126919205977742,0.014542473627359831,0.014492449318431078,0.008948998935177865,0.03417483389146314,0.0,0.009384226833392795,0.017057190113249243,0.008138437055924097,0.0,0.0,0.0,0.03725102216436005,0.01235555603757188,0.04255191056249075,0.0,0.017328125943272044,0.0,0.0,0.0025251330298814434,0.0,0.003014793404380711,0.0,0.0,0.007845442612266496,0.02555493717263113,0.0,0.0038426223681848892,0.04886032432109966,0.0,0.0,0.005280445119593136,0.0,0.0,0.0,0.0,0.0281951267772933,0.006605064836316288,0.00578708849223597,0.01616108911272196,0.0027622790944836773,0.020734960961828808,0.0,0.005500662551308988,0.023756839546560826,0.0,0.007633211366109727,0.02121278485002609,0.0,0.041149411041230266,0.006736274608067916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015570202508877973,0.03263959185881582,0.017063778857806522,0.0,0.11740545939955815,0.0,0.05276312802794525,0.0,0.0,0.005139003663106045,0.0,0.000865834840837465,0.027263583113960266,0.0,0.002299504895932891,0.0008643911633674506,0.056664853864427656,0.0,0.011535764653910263,0.0,0.0,0.0,0.0,0.01515531622403632,0.0068067100641791,0.00020021494380628724,0.0,0.0,0.0,0.0,0.0,0.0005407645064696709,0.003659901200430582,0.006357406481677597,0.0,0.009207960418883054,0.0,0.0,0.0,0.0,0.005433680593160517,0.0,0.011822043643925362,0.0,0.046436153691137516,0.0,0.01232723371515032,0.0,0.013276345349149565,0.00899047614547488,0.0,0.03737826077910622,0.01599464304321252,0.0,0.03036746946292812,0.001393135260966183,0.027227328293507824,0.008499891268074933,0.0,0.0,0.0,0.0,0.0,0.0021180279266586055,0.0,0.020999281339536324,0.0035314300922006936,0.0,0.0,0.0,0.023039393320963164,0.0
LotConfig_FR3,0.0,0.007572052367921467,0.0017266877898944877,0.02976285847033333,0.00663650810542471,0.02166552532357624,0.0,0.0,0.0,0.0,0.0,0.009836981969426173,0.008490940188811802,0.0002768767025922436,0.019233300937608888,0.0,0.005545339935492777,0.06404810728091626,0.018456761280269518,0.003424394861295088,0.0,0.001284463587214013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018428875459540528,0.010569361015767775,0.0,0.0,0.0,0.0002537831918774103,0.010149850289014939,0.015215441986460743,0.00589702238304568,0.00690050434086098,0.0,0.0008536041628031121,0.006473552612468403,0.0,0.018249772528468267,0.0,0.014022676601611384,0.0007538477035957669,0.0027845081880815137,0.0,0.0,0.00329777954572652,0.0,0.0,0.004434220228525021,0.03359615465879706,0.0014256211679994912,0.0,0.008255197517514024,0.0,0.03116796286371626,0.0,0.0,0.0,0.006487747925760345,0.007303656717686735,0.001694378526267748,0.0,0.017879679919315272,0.02611241725392155,0.006003558242090534,0.0,0.0,0.012590881494686457,0.0,0.0196569445422492,0.0,0.021538004390033727,0.0051476808145083375,0.004127709365955301,0.022802245932306064,0.007669771130485614,0.021025753367327482,0.0,0.009066363846689462,0.024517379930731664,0.0,0.011184001108587971,0.009724436378247603,0.0,0.03211848148636065,0.03371918915590788,0.0035438720320448702,0.0,0.0,0.0,0.0,0.010561559724512115,0.017173859410904768,0.0,0.0,0.0,0.03875476240455189,0.0,0.015466816596108934,0.0,0.012070053580694129,0.009330649884804032,0.0,0.024878412021485996,0.0,0.0,0.0,0.0,0.023992908427150628,0.008542365677490338,0.0,0.0,0.008852354041708033,0.007530301393993799,0.006425370918861084,0.018659298257547974,0.001375219622449908,0.05560226241110211,0.0,0.031946481190938236,0.0,0.0,0.0,0.019955301398657976,0.0
LotConfig_Inside,0.0,0.04387427631966778,0.046962021937277054,0.0,0.018227242750020967,0.0,0.0,0.033131227267575225,0.0,0.011064751456671296,0.0,0.008112480449751214,0.0,0.0,0.0,0.0,0.04006680469059809,0.0,0.04692884720933854,0.009031448901605899,0.03384683035893321,0.0,0.019511679003576532,0.019548789342912265,0.009787017895759087,0.00839295917990146,0.038406989051076756,0.020009937050246673,0.0,0.013786682268322359,0.0,0.0,0.0,0.04581526709945738,0.0,0.004522017456337846,0.024370121432816916,0.0,0.02631167595910444,0.0017454169467743252,0.01751496802503416,0.009716716594823538,0.004371439799721655,0.0,0.0,0.0,0.01525364510562266,0.05457721664739523,0.0,0.0,0.0,0.0,0.0,0.014780385734149526,0.0,0.006466941523822545,0.006223156190557022,0.003711321003569079,0.0,0.0,0.2677392449562941,0.09106575151472285,0.07611198932822028,0.0,0.5754152142895452,0.0031663529586278827,0.0,0.0,0.02888287883661622,0.0174365941988448,0.03550687883834058,0.0,0.0,0.0,0.01199332410857501,0.0,0.014957964108155863,0.015664681931291558,0.03571226278413331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025046543370080165,0.0,0.0,0.0,0.0,0.014224524198475308,0.0,0.0,0.0,0.016165931134617395,0.0,0.0062507178337938285,0.0060566854740446985,0.04601141400219966,0.005421684828578854,0.0,0.0,0.0,0.0005115025009070351,0.0,0.03963104052109312,0.0,0.0,0.019750803984456056,0.002813493786083754,0.0,0.005607330885645467,0.0,0.0,0.0,0.0,0.0,0.0,0.011911884614338675,0.003990373978635553,0.01029194438775427,0.015283932048431481,0.0,0.003575430951240577,0.00350480345713855,0.0,0.0,0.02720142957037286,0.0
MSZoning_C (all),0.0,0.0,0.0,0.010182361230648862,0.03052487880755761,0.004279490496669869,0.0,0.0127065769065966,0.009494916115731389,0.007222116592340733,0.0014815051182264227,0.02854593414610429,0.0,0.017083149917743956,0.0,0.013434329761072838,0.0,0.02970796875352244,0.0,0.0025771955128506274,0.008818020206092125,0.01603212846905233,0.04675755217759381,0.0,0.00037209774337187973,0.0,0.0,0.003221809203422521,0.0,0.0,0.008478822917786122,0.02002862701683128,0.003677323351822359,0.0,0.0023929589631066506,0.0210963585779238,0.0,0.0,0.0022924126335652772,0.0015328766720180687,0.020350530610139028,0.005681860519771487,0.0,0.018039827229002103,0.00211267810999205,0.02270992336164257,0.0,0.0,0.008096603052048845,0.0033625388517046773,0.01716164638904294,0.0,0.050974046478032164,0.002032196342454995,0.01769150254117635,0.005441887336651963,0.0,0.01589646901863162,0.03327438787196435,0.00011701862454760459,0.0,0.0,0.0,0.004327757821062761,0.017370544425074907,0.06636762414929276,0.017191097927365284,0.02138448602046239,0.0,0.0,0.006215372618706194,0.0,0.02949704266958797,0.0,0.0,0.0,0.0,0.0,0.010023485891835993,0.0018804589629510815,0.0,0.036315804670671525,0.0,0.0011776811214341265,0.0,0.0,0.0,0.0,0.049361890735824865,0.010393552514122106,0.0008976153715352098,0.0013385832314596335,0.0016872690970908266,0.0,0.010727219714372183,0.01366727467825335,0.0,0.002175386170958582,0.0,0.005308599530484237,0.0,0.0,0.04371151563970832,0.0,0.0,0.0,0.008300840005320609,0.0,0.006612094930010581,0.0,0.0,0.0,0.0064959657351728595,0.02037266209336419,0.012376550375506223,0.01319130182250916,0.0,0.0,0.0,0.00844221539534562,0.00034705420693947886,0.016805811192692754,0.0,0.0064915496807085304,0.04019900644382357,0.013640129350995345,0.0,0.006561553316607682,0.0,0.052552821567464214
MSZoning_FV,0.0,0.05469086741046403,0.055286227768793106,0.015752750924641123,0.13773664381169937,0.03907150490542488,0.019539237125655973,0.07025298145912307,0.047689880700742204,0.0,0.0,0.0034672511013815743,0.021881389950505703,0.0,0.02158376275230456,0.015984477783707707,0.0058894160106746085,0.0,0.010657682612489783,0.017037947424313193,0.015498046270094434,0.01827902611868293,0.0,0.0,0.004325148297138481,0.004416373180257338,0.0,0.013576469216938447,0.013548848146303527,0.006006161172816604,0.017688082524713433,0.02305045782082127,0.0014251754879466283,0.020191443727615166,0.053910600696847055,0.0012206478241454377,0.0025938695566334324,0.016019492722798567,0.0,0.06061725352444114,0.02184832925192559,0.0,0.027201366015990214,0.0,0.024463214022797608,0.007507649335117161,0.01385702039776504,0.028362871846732585,0.0,0.0,0.020591561007218484,0.0,0.005719451496129402,0.005971102373466319,0.0,0.0,0.0,0.019319777526417337,0.002935412081316535,0.027644004896567154,0.0,0.0,0.0,0.03136130331646392,0.0,0.0013435530003409468,0.1868536102351821,0.0,0.06686916168820112,0.006269394115463456,0.0,0.0029393969838533707,0.0,0.009080949794248117,0.0004391178254881112,0.03048924994568747,0.0,0.012985581313504913,0.013558935490185497,0.0,0.006313248145408679,0.0,0.0,0.017405388666112742,0.029913428886109372,0.004584791023869883,0.0,0.0006854992377789415,0.0,0.0,0.0,0.012426606250397487,0.02529614057448004,0.0,0.0,0.013273507127693485,0.0,0.015362306748735843,0.0348818586020454,0.0,0.03567896773364865,0.0,0.0172118851408376,0.013765903850167405,0.0056226093263989085,0.030328171488257283,0.0,0.02326512741105713,0.019687463629695756,0.012187337011566157,0.023976204162969417,0.0,0.0,0.0,0.0,0.004660825603010288,0.0,0.0,0.0,0.00724741954230268,0.0039042508250242136,0.013030807227836227,0.0,0.058981697936542066,0.0,0.020753635322585673,0.03329220495657648,0.0,0.01773432149994303,0.004490610280186935
MSZoning_RH,0.0001539834980818222,0.0,0.009644865392973712,0.0,0.0173209223521118,0.0,0.020363620452374942,0.0,0.005027794789440598,0.0,0.021267011924576362,0.0,0.0,0.0,0.030291420186594475,0.0388548462166316,0.010653124393682267,0.0,0.0,0.0030745428785579065,0.0005652526149146908,0.0,0.0,0.0047638614747027574,0.0,0.0009074857917181767,0.015519203245267121,0.007467861279229382,0.031018713660547093,0.0,0.023242306262447165,0.0,0.030623252973735582,0.0,0.004027591055936419,0.0,0.011294115253238424,0.011023637544248732,0.027823887136786407,0.0022840525457423766,0.0,0.0,0.012878753410360266,0.035576976397805105,0.008542139199672505,0.025198110264938123,0.0,0.003302803347853267,0.0,0.028936764655042246,0.0,0.009100207018614803,0.0,0.0,0.005175228899490847,0.00041814916508320366,0.002271524466495922,0.018483954432729988,0.009254534202193465,0.004544131542067564,0.005256928836038899,0.0,0.0,0.0,0.04228828053885003,0.021598976929896985,0.016338591688502824,0.09660332686831374,0.02192371231993695,0.025682041004868594,0.0,0.0,0.010835081267898339,0.0,0.0,0.0,0.0,0.03220769154580028,0.0,0.0,0.0,0.0,0.0,0.0035647097491513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0412442702074447,0.009185825361417876,0.0,0.0,0.009905446975427168,0.0,0.0017906848118096619,0.0,0.00856787548727711,0.0,0.0,0.0318530442093401,0.012168995111133896,0.0,0.006373961007892781,0.0,0.0074041282574972556,0.0,0.01740781862108287,0.015013122416642766,0.044056857374035197,0.04449188861094466,0.009808345855517153,0.02736351885297994,0.0,0.0,0.0021657809795234684,0.0,0.0073594360211290955,0.005231532583574783,0.0,0.0,0.0,0.03433810850460661,0.0,0.0,0.0,0.0,0.02873024212614217,0.0
MSZoning_RL,0.0004845120516001611,0.13417330768289792,0.16989787881442409,0.006781231909268826,0.31195829829398836,0.0,0.0,0.14083205286322031,0.0427266721558206,0.02653605066600928,0.005913696320398287,0.0,0.019378337923264155,0.0,0.028726828750874844,0.018828821398380935,0.011756438261131041,0.0,0.013216297763102958,0.024334066195728532,0.10099466516188604,0.0,0.06641956831428475,0.0,0.07469027500400238,0.05677624020151306,0.06843025290429061,0.0476480464880078,0.0,0.0251723033075546,0.0008918499857624163,0.022905999686820167,0.017330725227513888,0.006769723187606047,0.0,0.026306879083863866,0.015110360993785488,0.025666911557827632,0.02229818204039269,0.050776978444793563,0.05163022897020042,0.02374744216772884,0.04694533207817142,0.0,0.0,0.0,0.015521891585951852,0.012786965995284394,0.014384622912662515,0.0,0.010696652736393197,0.0,0.0022384585923305167,0.0,0.0,0.0,0.0,0.0,0.06683673544838875,0.014344972814933854,0.02332204080703626,0.006304053774393026,0.043705768546401735,0.004929908221967594,0.021224426572913124,0.01949149386223059,0.029803339274276475,0.017177423470153386,0.5153666292168979,0.2947179843445138,0.05564602622986392,0.0,0.0,0.014519151329904112,0.017300636544717918,0.017441797622369748,0.0,0.010499693264748089,0.026528939915523964,0.019988463566591896,0.00709556674809253,0.034666559999109836,0.015128690863667416,0.0,0.0030502770540072888,0.00844688702744012,0.0,0.0,0.00611411205408352,0.0,0.0,0.011957849777401997,0.0,0.008198599711948695,0.0,0.0,0.01727562616824141,0.004579692895018361,0.03534622466735904,0.01026035403090031,0.0,0.0,0.0,0.0,0.046912172963996746,0.0,0.01859163858922308,0.00018022956160113068,0.0,0.01302894371971064,0.018125406290230295,0.020378278985554665,0.0,0.0,0.011968642336722013,0.004487456461430561,0.004051813681630989,0.015053605820013694,0.028373278554950865,0.011717758544742551,0.018617310747460536,0.025349209229180936,0.018394020439676417,0.02266872995646807,0.0,0.0,0.008815336356592596,0.012103898512664912,0.07050453785158961,0.0
MSZoning_RM,0.0,0.13994635420437462,0.14502418419314322,0.017964274296873306,0.2264375977209636,0.028735730886207733,0.02771066535645339,0.14280373975309657,0.04964855335427676,0.029239757796792443,0.021267420296236406,0.0,0.0519437662746296,0.010964712172909508,0.00710420633601494,0.007191781779297912,0.03818975614135711,0.026367396739625626,0.021093367828179943,0.022431763535055493,0.11088781086116706,0.02845015926112371,0.0,0.0,0.061229881997642455,0.05264208381021174,0.0,0.05736920175805382,0.013980791800495052,0.011236836676954631,0.0412978751096138,0.008584760881519049,0.02582424819499618,0.0,0.07340261912775281,0.035099565315793946,0.010646413660384102,0.0358785102318917,0.0,0.0565905682491572,0.04190599839814535,0.05038829629034769,0.04783917934412374,0.030903636716053562,0.01186679170506455,0.013014468030940307,0.0006629600665317703,0.013523291159827089,0.030918677401404526,0.00324322322646875,0.0,0.0,0.0,0.03556578341768457,0.0,0.0322279990041876,0.0,0.02662366377645231,0.09217929118836343,0.01759476961223516,0.0,0.0,0.0011480355061239678,0.03341895231383063,0.009499016704505703,0.028761327195248043,0.060876099066915046,0.0,0.30460831746890316,0.3882459967355798,0.05001116480257517,0.0,0.020399048374552642,0.013179855375720972,0.0,0.0,0.014078224575864162,0.0,0.019518260983816926,0.0,0.014950276388097095,0.06227105584015913,0.00821519715019825,0.016356398194790955,0.0,0.013074928396511698,0.020730164686663777,0.045211485719369726,0.0,0.0,0.0,0.0,0.005224041124066936,0.0,0.0,0.0,0.0,0.018146331111922542,0.020851828573279718,0.024517530788317643,0.0,0.007514401702409579,0.03127133806407434,0.006269153246955206,0.0,0.0,0.0009914172908223051,0.025113869616440354,0.0,0.0,0.011455410460859738,0.0,0.0,0.03631995967000279,0.04278232042475949,0.02345544733345939,0.0,0.023933322219847675,0.05564373753841423,0.019707610860876024,0.07185881544335171,0.014097965010613667,0.0,0.0283933714072937,0.0,0.0,0.06440673988326484,0.026838905247231537,0.0399235527814632,0.0
